Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Attack Category
59630,1111,496,186,245747.0,81916.0,0,0,4.036667,1.933,0.0,0,3.435259,1.894,310,66,60,60,0.01211,1,7,682,327663.0,0,0.0,0.0,0.0,495.458,26.8,98,96,138,78,98,20,0.14,Spoofing
49293,1111,496,186,243456.0,81152.0,0,0,4.074667,2.6295,0.0,0,2.984737,2.5945,310,66,60,60,0.012224,1,7,682,324607.0,0,0.0,0.0,0.0,490.838,28.6,98,73,148,84,73,19,0.3,normal
59050,1111,496,186,238576.0,79525.0,0,0,4.158,2.658,0.0,0,3.067449,2.617,310,66,60,60,0.012474,1,7,682,318102.0,0,0.0,0.0,0.0,481.0,27.9,98,76,138,78,76,18,0.1,normal
63417,1111,496,186,200837.0,66946.0,0,0,4.939333,3.0845,0.0,0,3.685664,3.0385,310,66,60,60,0.014818,1,7,682,267782.0,0,0.0,0.0,0.0,404.913,26.9,98,73,148,84,73,19,0.3,normal
59120,1111,496,186,248248.0,82749.0,0,0,3.996,2.558,0.0,0,2.937354,2.524,310,66,60,60,0.011988,1,7,682,330998.0,0,0.0,0.0,0.0,500.5,27.7,98,83,138,78,87,14,0.24,normal
63326,1111,496,186,286181.0,95394.0,0,0,3.466333,2.277,0.0,0,2.520027,2.216,310,66,60,60,0.010399,1,7,682,381575.0,0,0.0,0.0,0.0,576.979,27.0,97,85,144,78,86,29,0.24,normal
55306,1111,496,186,202725.0,67575.0,0,0,4.893333,2.3935,0.0,0,4.089515,2.3515,310,66,60,60,0.01468,1,7,682,270300.0,0,0.0,0.0,0.0,408.719,27.9,98,73,148,84,73,19,0.3,normal
58043,1111,496,186,85942.0,28647.0,0,0,11.542667,1.7755,0.0,0,13.971687,1.7165,310,66,60,60,0.034628,1,7,682,114589.0,0,0.0,0.0,0.0,173.27,25.2,99,77,135,75,77,19,0.22,normal
61265,1111,496,186,23183.0,7728.0,0,0,42.789668,42.7285,0.0,0,1.387922,42.6715,310,66,60,60,0.128369,1,7,682,30911.0,0,0.0,0.0,0.0,46.74,26.3,99,72,142,72,71,26,0.36,Data Alteration
65470,1111,496,186,114259.0,38086.0,0,0,8.682,9.6795,0.0,0,7.993694,9.6455,310,66,60,60,0.026046,1,7,682,152346.0,0,0.0,0.0,0.0,230.362,27.2,98,73,148,84,73,19,0.3,normal
57988,1111,496,186,214332.0,71444.0,0,0,4.628333,2.007,0.0,0,4.103232,1.948,310,66,60,60,0.013885,1,7,682,285776.0,0,0.0,0.0,0.0,432.121,27.4,98,73,148,84,73,19,0.3,normal
52448,1111,496,186,258132.0,86044.0,0,0,3.843,2.358,0.0,0,2.855535,2.34,310,66,60,60,0.011529,1,7,682,344176.0,0,0.0,0.0,0.0,520.427,28.2,98,73,148,84,73,19,0.3,normal
51708,1111,496,186,190293.0,63431.0,0,0,5.213,4.175,0.0,0,3.698413,4.157,310,66,60,60,0.015639,1,7,682,253725.0,0,0.0,0.0,0.0,383.656,27.5,98,73,148,84,73,19,0.3,normal
59889,1111,496,186,272627.0,90876.0,0,0,3.638667,1.9895,0.0,0,2.881805,1.9725,310,66,60,60,0.010916,1,7,682,363503.0,0,0.0,0.0,0.0,549.652,24.7,98,74,135,75,77,18,0.26,normal
58486,1111,496,186,290058.0,96686.0,0,0,3.42,1.691,0.0,0,2.833106,1.658,310,66,60,60,0.01026,1,7,682,386745.0,0,0.0,0.0,0.0,584.795,25.5,98,73,148,84,73,19,0.3,normal
60371,1111,496,186,275428.0,91809.0,0,0,3.601667,1.925,0.0,0,2.891509,1.869,310,66,60,60,0.010805,1,7,682,367237.0,0,0.0,0.0,0.0,555.299,28.0,98,73,148,84,73,19,0.3,normal
61708,1111,496,186,219599.0,73200.0,0,0,4.517333,2.3095,0.0,0,3.67265,2.2745,310,66,60,60,0.013552,1,7,682,292798.0,0,0.0,0.0,0.0,442.739,26.9,97,89,129,76,93,25,0.28,normal
58330,1111,496,186,268398.0,89466.0,0,0,3.696,2.6105,0.0,0,2.631573,2.5725,310,66,60,60,0.011088,1,7,682,357864.0,0,0.0,0.0,0.0,541.126,27.0,99,72,142,72,71,26,0.36,normal
53001,1111,496,186,256088.0,85363.0,0,0,3.873667,1.864,0.0,0,3.262487,1.803,310,66,60,60,0.011621,1,7,682,341451.0,0,0.0,0.0,0.0,516.307,26.5,98,73,148,84,73,19,0.3,normal
51463,1111,496,186,276914.0,92305.0,0,0,3.582333,2.443,0.0,0,2.571245,2.409,310,66,60,60,0.010747,1,7,682,369219.0,0,0.0,0.0,0.0,558.295,27.3,97,86,145,87,69,19,0.0,normal
58207,1111,496,186,18078.0,6026.0,0,0,54.874,60.8845,0.0,0,18.104525,60.8055,310,66,60,60,0.164622,1,7,682,24104.0,0,0.0,0.0,0.0,36.447,27.9,97,88,147,85,72,0,0.16,Data Alteration
57476,1111,496,186,238653.0,79551.0,0,0,4.156667,2.7955,0.0,0,3.000726,2.7285,310,66,60,60,0.01247,1,7,682,318204.0,0,0.0,0.0,0.0,481.155,27.8,98,73,148,84,73,19,0.3,normal
52422,1111,496,186,309774.0,103258.0,0,0,3.202333,1.891,0.0,0,2.456137,1.811,310,66,60,60,0.009607,1,7,682,413032.0,0,0.0,0.0,0.0,624.545,28.2,98,73,148,84,73,19,0.3,normal
57947,1111,496,186,24804.0,8268.0,0,0,39.994,43.036,0.0,0,9.237351,42.958,310,66,60,60,0.119982,1,7,682,33072.0,0,0.0,0.0,0.0,50.008,26.1,98,73,148,84,73,19,0.3,Data Alteration
53045,1111,496,186,220755.0,73585.0,0,0,4.493667,2.779,0.0,0,3.336451,2.743,310,66,60,60,0.013481,1,7,682,294340.0,0,0.0,0.0,0.0,445.071,27.2,98,81,145,87,83,19,0.14,normal
61079,1111,496,186,229223.0,76408.0,0,0,4.327667,2.9315,0.0,0,2.122122,2.9125,310,66,60,60,0.012983,1,7,682,305630.0,0,0.0,0.0,0.0,462.143,26.7,98,76,143,82,83,36,0.14,normal
56927,1111,496,186,156764.0,52255.0,0,0,6.328,3.7225,0.0,0,4.793757,3.6815,310,66,60,60,0.018984,1,7,682,209018.0,0,0.0,0.0,0.0,316.056,27.6,99,79,142,72,79,27,0.04,Spoofing
49205,1111,496,186,235984.0,78661.0,0,0,4.203667,2.8525,0.0,0,3.020978,2.7915,310,66,60,60,0.012611,1,7,682,314646.0,0,0.0,0.0,0.0,475.775,28.5,98,73,148,84,73,19,0.3,normal
56964,1111,496,186,254012.0,84671.0,0,0,3.905333,2.4305,0.0,0,2.900815,2.3505,310,66,60,60,0.011716,1,7,682,338682.0,0,0.0,0.0,0.0,512.12,27.2,98,73,148,84,73,19,0.3,normal
62115,1111,496,186,255078.0,85026.0,0,0,3.889,2.8675,0.0,0,2.750098,2.8335,310,66,60,60,0.011667,1,7,682,340105.0,0,0.0,0.0,0.0,514.271,24.8,97,74,138,83,79,24,0.26,normal
56198,1111,496,186,144698.0,48233.0,0,0,6.855667,2.668,0.0,0,6.345808,2.627,310,66,60,60,0.020567,1,7,682,192930.0,0,0.0,0.0,0.0,291.729,26.4,99,73,143,78,72,14,0.08,normal
51590,1111,496,186,112192.0,37397.0,0,0,8.842,6.5615,0.0,0,3.980235,6.4665,310,66,60,60,0.026526,1,7,682,149589.0,0,0.0,0.0,0.0,226.193,27.3,98,80,145,87,44,16,0.0,normal
54992,1111,436,486,512.822,750.729,0,0,56.8135,648.485437,0.0,0,0.453499,736.391625,310,66,60,60,4.539586,1,11,922,1264.0,0,0.0,0.0,0.0,2.203,26.5,98,73,148,84,73,19,0.3,Data Alteration
60927,1111,496,186,253341.0,84447.0,0,0,3.915667,2.867,0.0,0,2.768241,2.86,310,66,60,60,0.011747,1,7,682,337788.0,0,0.0,0.0,0.0,510.769,27.3,98,73,148,84,73,19,0.3,normal
65151,1111,496,186,261949.0,87316.0,0,0,3.787,2.723,0.0,0,2.687492,2.63,310,66,60,60,0.011361,1,7,682,349265.0,0,0.0,0.0,0.0,528.122,26.3,97,73,138,83,77,14,0.12,normal
49166,1111,496,186,63974.0,21325.0,0,0,15.506333,1.9925,0.0,0,19.200258,1.9585,310,66,60,60,0.046519,1,7,682,85298.0,0,0.0,0.0,0.0,128.98,26.3,97,75,138,83,78,12,0.12,normal
64976,1111,496,186,270570.0,90190.0,0,0,3.666333,2.557,0.0,0,2.619579,2.48,310,66,60,60,0.010999,1,7,682,360760.0,0,0.0,0.0,0.0,545.504,26.2,97,78,138,83,77,16,0.16,normal
61836,1111,496,186,202174.0,67391.0,0,0,4.906667,3.208,0.0,0,2.594573,3.148,310,66,60,60,0.01472,1,7,682,269565.0,0,0.0,0.0,0.0,407.609,27.0,97,83,129,76,79,24,0.16,normal
49164,1111,496,186,62968.0,20989.0,0,0,15.754,3.0725,0.0,0,17.944871,3.0535,310,66,60,60,0.047262,1,7,682,83958.0,0,0.0,0.0,0.0,126.952,26.2,97,75,138,83,77,0,0.28,normal
59102,1111,496,186,209062.0,69687.0,0,0,4.745,3.309,0.0,0,3.390168,3.269,310,66,60,60,0.014235,1,7,682,278750.0,0,0.0,0.0,0.0,421.496,26.7,99,72,142,72,71,26,0.36,normal
64168,1111,496,186,208871.0,69624.0,0,0,4.749333,3.6295,0.0,0,1.668869,3.5265,310,66,60,60,0.014248,1,7,682,278495.0,0,0.0,0.0,0.0,421.112,26.7,98,73,148,84,73,19,0.3,normal
52239,1111,496,186,225831.0,75277.0,0,0,4.392667,3.091,0.0,0,2.971513,2.998,310,66,60,60,0.013178,1,7,682,301108.0,0,0.0,0.0,0.0,455.304,26.7,99,72,142,72,71,26,0.36,normal
51813,1111,496,186,251628.0,83876.0,0,0,3.942333,2.4935,0.0,0,2.919689,2.3845,310,66,60,60,0.011827,1,7,682,335503.0,0,0.0,0.0,0.0,507.314,26.4,96,70,134,79,67,0,0.18,normal
61702,1111,496,186,204973.0,68324.0,0,0,4.839667,3.0705,0.0,0,3.56606,3.0025,310,66,60,60,0.014519,1,7,682,273297.0,0,0.0,0.0,0.0,413.252,27.4,98,73,148,84,73,19,0.3,normal
59064,1111,496,186,196254.0,65418.0,0,0,5.054667,4.091,0.0,0,2.197432,3.995,310,66,60,60,0.015164,1,7,682,261672.0,0,0.0,0.0,0.0,395.674,25.6,98,73,148,84,73,19,0.3,normal
53756,1111,496,186,270619.0,90206.0,0,0,3.665667,2.023,0.0,0,2.856192,2.017,310,66,60,60,0.010997,1,7,682,360826.0,0,0.0,0.0,0.0,545.603,27.9,98,73,148,84,73,19,0.3,normal
59278,1111,496,186,249017.0,83006.0,0,0,3.983667,2.5495,0.0,0,2.923806,2.5125,310,66,60,60,0.011951,1,7,682,332022.0,0,0.0,0.0,0.0,502.05,27.3,98,73,148,84,73,19,0.3,Spoofing
50559,1111,496,186,230448.0,76816.0,0,0,4.304667,2.9935,0.0,0,3.085529,2.8885,310,66,60,60,0.012914,1,7,682,307263.0,0,0.0,0.0,0.0,464.612,26.7,99,72,142,72,71,26,0.36,normal
50458,1111,496,186,243098.0,81033.0,0,0,4.080667,2.162,0.0,0,3.260403,2.128,310,66,60,60,0.012242,1,7,682,324130.0,0,0.0,0.0,0.0,490.116,26.5,98,73,148,84,73,19,0.3,normal
60593,1111,496,186,68889.0,22963.0,0,0,14.4,3.568,0.0,0,15.684591,3.488,310,66,60,60,0.0432,1,7,682,91852.0,0,0.0,0.0,0.0,138.889,24.5,97,77,135,75,78,13,0.2,normal
55927,1111,496,186,216436.0,72145.0,0,0,4.583333,2.657,0.0,0,3.518681,2.622,310,66,60,60,0.01375,1,7,682,288582.0,0,0.0,0.0,0.0,436.364,27.6,98,73,148,84,73,19,0.3,normal
63409,1111,496,186,259008.0,86336.0,0,0,3.83,2.2925,0.0,0,2.889088,2.2575,310,66,60,60,0.01149,1,7,682,345344.0,0,0.0,0.0,0.0,522.193,27.1,98,82,144,78,84,24,0.22,normal
59563,1111,496,186,309677.0,103226.0,0,0,3.203333,1.8635,0.0,0,2.454749,1.7895,310,66,60,60,0.00961,1,7,682,412903.0,0,0.0,0.0,0.0,624.35,28.2,97,81,147,85,83,34,0.18,normal
64144,1111,496,186,234645.0,78215.0,0,0,4.227667,2.9005,0.0,0,3.031055,2.8265,310,66,60,60,0.012683,1,7,682,312860.0,0,0.0,0.0,0.0,473.074,25.8,99,76,138,83,74,24,0.28,normal
59707,1111,496,186,255758.0,85253.0,0,0,3.878667,3.06,0.0,0,2.74519,3.04,310,66,60,60,0.011636,1,7,682,341011.0,0,0.0,0.0,0.0,515.641,26.8,98,100,138,78,102,20,0.32,Spoofing
56500,1111,496,186,256684.0,85561.0,0,0,3.864667,1.9155,0.0,0,3.220838,1.8805,310,66,60,60,0.011594,1,7,682,342246.0,0,0.0,0.0,0.0,517.509,26.1,98,73,148,84,73,19,0.3,normal
49859,1111,496,186,170106.0,56702.0,0,0,5.831667,2.686,0.0,0,4.962239,2.672,310,66,60,60,0.017495,1,7,682,226808.0,0,0.0,0.0,0.0,342.955,27.1,98,74,144,78,77,23,0.06,normal
54537,1111,496,186,232937.0,77646.0,0,0,4.258667,2.41,0.0,0,3.279423,2.375,310,66,60,60,0.012776,1,7,682,310582.0,0,0.0,0.0,0.0,469.631,26.8,98,77,149,84,76,15,0.1,normal
58957,1111,496,186,245160.0,81720.0,0,0,4.046333,2.624,0.0,0,2.442815,2.52,310,66,60,60,0.012139,1,7,682,326880.0,0,0.0,0.0,0.0,494.275,28.3,98,80,138,78,82,20,0.18,Spoofing
53434,1111,496,186,159153.0,53051.0,0,0,6.233,3.927,0.0,0,4.587697,3.892,310,66,60,60,0.018699,1,7,682,212204.0,0,0.0,0.0,0.0,320.873,26.7,99,72,142,72,71,26,0.36,normal
64095,1111,496,186,261603.0,87201.0,0,0,3.792,2.762,0.0,0,2.689623,2.657,310,66,60,60,0.011376,1,7,682,348805.0,0,0.0,0.0,0.0,527.426,28.6,98,69,147,85,72,14,0.28,normal
63112,1111,496,186,223105.0,74368.0,0,0,4.446333,2.2055,0.0,0,3.670091,2.2005,310,66,60,60,0.013339,1,7,682,297474.0,0,0.0,0.0,0.0,449.809,27.0,98,76,129,76,74,19,0.2,normal
52333,1111,496,186,227037.0,75679.0,0,0,4.369333,2.594,0.0,0,3.308729,2.556,310,66,60,60,0.013108,1,7,682,302716.0,0,0.0,0.0,0.0,457.736,27.2,96,82,145,87,84,22,0.16,normal
49310,1111,496,186,20166.0,6722.0,0,0,49.191,52.142,0.0,0,5.662539,52.128,310,66,60,60,0.147573,1,7,682,26888.0,0,0.0,0.0,0.0,40.658,27.1,98,73,148,84,73,19,0.3,Data Alteration
64126,1111,496,186,268447.0,89482.0,0,0,3.695333,2.096,0.0,0,2.872562,2.034,310,66,60,60,0.011086,1,7,682,357929.0,0,0.0,0.0,0.0,541.223,26.8,99,72,142,72,71,26,0.36,normal
65105,1111,496,186,291565.0,97188.0,0,0,3.402333,2.2155,0.0,0,2.484316,2.1805,310,66,60,60,0.010207,1,7,682,388753.0,0,0.0,0.0,0.0,587.832,26.7,99,72,142,72,71,26,0.36,normal
60859,1111,496,186,210021.0,70007.0,0,0,4.723333,3.124,0.0,0,3.422587,3.09,310,66,60,60,0.01417,1,7,682,280028.0,0,0.0,0.0,0.0,423.43,26.7,98,79,143,82,74,19,0.22,normal
55803,1111,496,186,237339.0,79113.0,0,0,4.179667,2.8005,0.0,0,3.031758,2.6935,310,66,60,60,0.012539,1,7,682,316453.0,0,0.0,0.0,0.0,478.507,27.3,98,73,148,84,73,19,0.3,Spoofing
57874,1111,496,186,293520.0,97840.0,0,0,3.379667,2.0595,0.0,0,2.518641,2.0425,310,66,60,60,0.010139,1,7,682,391360.0,0,0.0,0.0,0.0,591.774,27.2,98,73,148,84,73,19,0.3,normal
59617,1111,496,186,31457.0,10486.0,0,0,31.535334,2.337,0.0,0,41.382668,2.278,310,66,60,60,0.094606,1,7,682,41942.0,0,0.0,0.0,0.0,63.421,27.2,98,73,148,84,73,19,0.3,normal
58311,1111,496,186,154976.0,51659.0,0,0,6.401,5.015,0.0,0,4.530627,4.98,310,66,60,60,0.019203,1,7,682,206634.0,0,0.0,0.0,0.0,312.451,27.6,98,73,148,84,73,19,0.3,normal
60164,1111,496,186,316461.0,105487.0,0,0,3.134667,1.9345,0.0,0,2.084998,1.9025,310,66,60,60,0.009404,1,7,682,421948.0,0,0.0,0.0,0.0,638.026,28.4,96,73,147,85,72,0,0.26,normal
55942,1111,496,186,272004.0,90668.0,0,0,3.647,2.0525,0.0,0,2.833102,2.0175,310,66,60,60,0.010941,1,7,682,362673.0,0,0.0,0.0,0.0,548.396,27.9,98,73,148,84,73,19,0.3,normal
62381,1111,496,186,201612.0,67204.0,0,0,4.920333,2.894,0.0,0,3.750702,2.816,310,66,60,60,0.014761,1,7,682,268816.0,0,0.0,0.0,0.0,406.477,25.2,99,73,138,83,72,30,0.18,normal
54080,1111,496,186,15147.0,5049.0,0,0,65.493668,76.657,0.0,0,22.692029,76.596,310,66,60,60,0.196481,1,7,682,20195.0,0,0.0,0.0,0.0,30.537,27.6,98,88,134,79,94,13,0.2,Data Alteration
49204,1111,496,186,269541.0,89847.0,0,0,3.680333,2.102,0.0,0,2.840962,2.067,310,66,60,60,0.011041,1,7,682,359388.0,0,0.0,0.0,0.0,543.429,26.3,98,74,138,83,73,15,0.14,normal
64391,1111,496,186,264675.0,88225.0,0,0,3.748,2.123,0.0,0,2.894465,2.079,310,66,60,60,0.011244,1,7,682,352899.0,0,0.0,0.0,0.0,533.618,25.2,98,73,148,84,73,19,0.3,normal
56151,1111,496,186,233320.0,77773.0,0,0,4.251667,2.4605,0.0,0,3.24448,2.4555,310,66,60,60,0.012755,1,7,682,311094.0,0,0.0,0.0,0.0,470.404,27.8,98,77,142,72,70,21,0.26,normal
50284,1111,496,186,202974.0,67658.0,0,0,4.887333,4.222,0.0,0,3.542009,4.161,310,66,60,60,0.014662,1,7,682,270632.0,0,0.0,0.0,0.0,409.221,28.5,98,73,148,84,73,19,0.3,normal
52616,1111,496,186,239691.0,79897.0,0,0,4.138667,2.766,0.0,0,2.994464,2.644,310,66,60,60,0.012416,1,7,682,319588.0,0,0.0,0.0,0.0,483.247,26.7,99,72,142,72,71,26,0.36,normal
60094,1111,496,186,218134.0,72711.0,0,0,4.547667,4.307,0.0,0,1.182373,4.289,310,66,60,60,0.013643,1,7,682,290845.0,0,0.0,0.0,0.0,439.786,26.7,97,86,143,82,83,40,0.18,normal
52648,1111,496,186,256530.0,85510.0,0,0,3.867,3.1655,0.0,0,2.75662,3.1585,310,66,60,60,0.011601,1,7,682,342039.0,0,0.0,0.0,0.0,517.197,26.5,98,73,148,84,73,19,0.3,normal
53464,1111,496,186,294858.0,98286.0,0,0,3.364333,2.0925,0.0,0,2.494023,2.0245,310,66,60,60,0.010093,1,7,682,393144.0,0,0.0,0.0,0.0,594.471,27.2,97,99,145,87,76,19,0.2,normal
50845,1111,496,186,28033.0,9344.0,0,0,35.386332,10.7005,0.0,0,36.029184,10.6665,310,66,60,60,0.106159,1,7,682,37378.0,0,0.0,0.0,0.0,56.519,25.5,98,73,148,84,73,19,0.3,normal
50977,1111,496,186,252803.0,84268.0,0,0,3.924,2.5065,0.0,0,2.893192,2.4025,310,66,60,60,0.011772,1,7,682,337071.0,0,0.0,0.0,0.0,509.684,27.6,98,73,148,84,73,19,0.3,normal
61455,1111,496,186,241794.0,80598.0,0,0,4.102667,2.656,0.0,0,3.004105,2.592,310,66,60,60,0.012308,1,7,682,322392.0,0,0.0,0.0,0.0,487.488,26.7,98,73,148,84,73,19,0.3,normal
63748,1111,496,186,319450.0,106483.0,0,0,3.105333,1.7125,0.0,0,2.432486,1.6785,310,66,60,60,0.009316,1,7,682,425934.0,0,0.0,0.0,0.0,644.053,25.8,98,77,138,83,73,21,0.12,normal
55926,1111,496,186,29034.0,9678.0,0,0,34.166332,1.966,0.0,0,45.608473,1.931,310,66,60,60,0.102499,1,7,682,38713.0,0,0.0,0.0,0.0,58.537,27.0,98,73,148,84,73,19,0.3,normal
53760,1111,496,186,255385.0,85128.0,0,0,3.884333,3.3205,0.0,0,2.805557,3.2855,310,66,60,60,0.011653,1,7,682,340513.0,0,0.0,0.0,0.0,514.889,27.1,97,100,134,79,67,15,0.26,normal
53664,1111,496,186,271582.0,90527.0,0,0,3.652667,2.082,0.0,0,2.859449,1.923,310,66,60,60,0.010958,1,7,682,362110.0,0,0.0,0.0,0.0,547.545,27.8,98,73,148,84,73,19,0.3,normal
58615,1111,496,186,295267.0,98422.0,0,0,3.359667,2.0915,0.0,0,2.501829,2.0565,310,66,60,60,0.010079,1,7,682,393690.0,0,0.0,0.0,0.0,595.297,24.7,98,79,135,75,80,19,0.22,normal
52954,1111,496,186,270103.0,90034.0,0,0,3.672667,2.5555,0.0,0,2.627788,2.5115,310,66,60,60,0.011018,1,7,682,360138.0,0,0.0,0.0,0.0,544.563,26.1,98,73,148,84,73,19,0.3,normal
53525,1111,496,186,219663.0,73221.0,0,0,4.516,2.8595,0.0,0,3.329856,2.7925,310,66,60,60,0.013548,1,7,682,292885.0,0,0.0,0.0,0.0,442.87,27.0,97,76,134,79,78,12,0.36,Spoofing
57287,1111,496,186,278913.0,92971.0,0,0,3.556667,2.3875,0.0,0,2.568569,2.3175,310,66,60,60,0.01067,1,7,682,371884.0,0,0.0,0.0,0.0,562.324,27.5,99,75,142,72,75,13,0.3,normal
54099,1111,496,186,288372.0,96124.0,0,0,3.44,2.194,0.0,0,2.523875,2.159,310,66,60,60,0.01032,1,7,682,384496.0,0,0.0,0.0,0.0,581.395,27.0,96,85,149,84,75,21,0.18,normal
61622,1111,496,186,227245.0,75748.0,0,0,4.365333,2.6435,0.0,0,3.273371,2.5795,310,66,60,60,0.013096,1,7,682,302993.0,0,0.0,0.0,0.0,458.155,26.6,99,72,142,72,71,26,0.36,normal
58832,1111,496,186,76800.0,25600.0,0,0,12.916667,9.4235,0.0,0,9.144142,9.3635,310,66,60,60,0.03875,1,7,682,102400.0,0,0.0,0.0,0.0,154.839,24.7,98,79,135,75,82,24,0.26,normal
54604,1111,496,186,248559.0,82853.0,0,0,3.991,2.4905,0.0,0,2.945711,2.4735,310,66,60,60,0.011973,1,7,682,331412.0,0,0.0,0.0,0.0,501.128,26.8,98,76,149,84,77,25,0.16,normal
50275,1111,496,186,230412.0,76804.0,0,0,4.305333,2.4125,0.0,0,3.354858,2.4065,310,66,60,60,0.012916,1,7,682,307216.0,0,0.0,0.0,0.0,464.54,27.1,97,100,144,78,93,21,0.36,normal
50797,1111,496,186,205298.0,68433.0,0,0,4.832,2.9265,0.0,0,3.627863,2.8595,310,66,60,60,0.014496,1,7,682,273731.0,0,0.0,0.0,0.0,413.907,26.8,99,72,142,72,71,26,0.36,normal
61957,1111,496,186,260870.0,86957.0,0,0,3.802667,2.226,0.0,0,2.894849,2.192,310,66,60,60,0.011408,1,7,682,347826.0,0,0.0,0.0,0.0,525.947,26.9,97,76,129,76,77,16,0.2,normal
52678,1111,496,186,251033.0,83678.0,0,0,3.951667,2.486,0.0,0,2.911446,2.451,310,66,60,60,0.011855,1,7,682,334711.0,0,0.0,0.0,0.0,506.116,27.2,97,81,145,87,81,10,0.12,normal
49511,1111,496,186,244014.0,81338.0,0,0,4.065333,3.184,0.0,0,2.874236,3.103,310,66,60,60,0.012196,1,7,682,325353.0,0,0.0,0.0,0.0,491.965,27.2,98,81,144,78,79,24,0.2,normal
55423,1111,496,186,27067.0,9022.0,0,0,36.649668,2.485,0.0,0,48.379164,2.45,310,66,60,60,0.109949,1,7,682,36089.0,0,0.0,0.0,0.0,54.571,27.2,98,73,148,84,73,19,0.3,normal
61263,1111,496,186,230662.0,76887.0,0,0,4.300667,2.998,0.0,0,3.07212,2.964,310,66,60,60,0.012902,1,7,682,307549.0,0,0.0,0.0,0.0,465.044,26.9,98,86,143,82,88,20,0.32,normal
60569,1111,496,186,75049.0,25016.0,0,0,13.218,2.1975,0.0,0,15.787206,2.0855,310,66,60,60,0.039654,1,7,682,100066.0,0,0.0,0.0,0.0,151.309,24.4,97,73,135,75,81,17,0.28,normal
63103,1111,496,186,203975.0,67992.0,0,0,4.863333,3.754,0.0,0,3.436245,3.676,310,66,60,60,0.01459,1,7,682,271967.0,0,0.0,0.0,0.0,411.241,26.7,99,72,142,72,71,26,0.36,normal
58505,1111,496,186,39955.0,13318.0,0,0,24.828,2.503,0.0,0,31.673359,2.469,310,66,60,60,0.074484,1,7,682,53273.0,0,0.0,0.0,0.0,80.554,27.9,97,83,147,85,79,19,0.04,normal
56566,1111,496,186,250315.0,83438.0,0,0,3.963,2.4795,0.0,0,2.937129,2.4095,310,66,60,60,0.011889,1,7,682,333754.0,0,0.0,0.0,0.0,504.668,26.2,99,85,143,78,77,72,0.18,normal
58784,1111,496,186,243575.0,81192.0,0,0,4.072667,1.8695,0.0,0,3.499674,1.8355,310,66,60,60,0.012218,1,7,682,324767.0,0,0.0,0.0,0.0,491.079,27.9,96,75,147,85,79,18,0.28,normal
55372,1111,496,186,226881.0,75627.0,0,0,4.372333,2.794,0.0,0,3.210485,2.734,310,66,60,60,0.013117,1,7,682,302508.0,0,0.0,0.0,0.0,457.422,26.6,97,73,149,84,78,20,0.16,normal
62357,1111,496,186,274868.0,91623.0,0,0,3.609,2.184,0.0,0,2.735457,2.078,310,66,60,60,0.010827,1,7,682,366491.0,0,0.0,0.0,0.0,554.17,26.9,97,78,129,76,73,23,0.26,normal
61777,1111,496,186,245281.0,81760.0,0,0,4.044333,2.651,0.0,0,2.952538,2.61,310,66,60,60,0.012133,1,7,682,327042.0,0,0.0,0.0,0.0,494.519,24.7,97,86,138,83,72,15,0.16,normal
57700,1111,496,186,232173.0,77391.0,0,0,4.272667,2.645,0.0,0,3.18234,2.6,310,66,60,60,0.012818,1,7,682,309565.0,0,0.0,0.0,0.0,468.092,25.3,98,75,135,75,71,17,0.22,normal
51011,1111,496,186,276477.0,92159.0,0,0,3.588,2.4045,0.0,0,2.583788,2.3975,310,66,60,60,0.010764,1,7,682,368636.0,0,0.0,0.0,0.0,557.414,26.5,98,73,148,84,73,19,0.3,Spoofing
60307,1111,496,186,225267.0,75089.0,0,0,4.403667,2.143,0.0,0,3.65722,2.126,310,66,60,60,0.013211,1,7,682,300356.0,0,0.0,0.0,0.0,454.167,28.5,96,78,147,85,80,0,0.18,normal
52008,1111,496,186,208784.0,69594.0,0,0,4.751333,3.9455,0.0,0,3.39478,3.9285,310,66,60,60,0.014254,1,7,682,278378.0,0,0.0,0.0,0.0,420.934,27.3,98,85,145,87,84,17,0.26,normal
55044,1111,496,186,339377.0,113126.0,0,0,2.923,1.9275,0.0,0,2.128258,1.8615,310,66,60,60,0.008769,1,7,682,452503.0,0,0.0,0.0,0.0,684.229,27.8,98,73,148,84,73,19,0.3,normal
58541,1111,496,186,73671.0,24557.0,0,0,13.465333,2.281,0.0,0,15.989122,2.274,310,66,60,60,0.040396,1,7,682,98228.0,0,0.0,0.0,0.0,148.53,28.0,97,82,147,85,80,19,0.18,normal
63880,1111,496,186,230519.0,76840.0,0,0,4.303333,2.5375,0.0,0,3.151191,2.4335,310,66,60,60,0.01291,1,7,682,307359.0,0,0.0,0.0,0.0,464.756,28.5,98,75,147,85,77,0,0.22,normal
